   -7.8700   -7.7702    0.0005
   -7.8650   -7.7658    0.0005
   -7.8600   -7.7618    0.0005
   -7.8550   -7.7581    0.0005
   -7.8500   -7.7549    0.0005
   -7.8450   -7.7520    0.0005
   -7.8400   -7.7495    0.0004
   -7.8350   -7.7474    0.0004
   -7.8300   -7.7456    0.0004
   -7.8250   -7.7441    0.0004
   -7.8200   -7.7429    0.0004
   -7.8150   -7.7421    0.0004
   -7.8100   -7.7415    0.0004
   -7.8050   -7.7413    0.0004
   -7.8000   -7.7412    0.0004
   -7.7950   -7.7414    0.0004
   -7.7900   -7.7418    0.0004
   -7.7850   -7.7424    0.0004
   -7.7800   -7.7432    0.0004
   -7.7750   -7.7441    0.0004
   -7.7700   -7.7451    0.0003
   -7.7650   -7.7463    0.0003
   -7.7600   -7.7475    0.0003
   -7.7550   -7.7487    0.0003
   -7.7500   -7.7500    0.0003
   -7.7450   -7.7513    0.0003
   -7.7400   -7.7525    0.0003
   -7.7350   -7.7537    0.0003
   -7.7300   -7.7549    0.0003
   -7.7250   -7.7559    0.0003
   -7.7200   -7.7568    0.0003
   -7.7150   -7.7576    0.0003
   -7.7100   -7.7582    0.0003
   -7.7050   -7.7586    0.0003
   -7.7000   -7.7588    0.0003
   -7.6950   -7.7587    0.0003
   -7.6900   -7.7585    0.0003
   -7.6850   -7.7579    0.0003
   -7.6800   -7.7571    0.0003
   -7.6750   -7.7559    0.0003
   -7.6700   -7.7544    0.0003
   -7.6650   -7.7526    0.0003
   -7.6600   -7.7505    0.0003
   -7.6550   -7.7480    0.0003
   -7.6500   -7.7451    0.0003
   -7.6450   -7.7419    0.0003
   -7.6400   -7.7382    0.0003
   -7.6350   -7.7342    0.0004
   -7.6300   -7.7298    0.0004
   -7.6250   -7.7250    0.0004
   -7.6200   -7.7198    0.0004
   -7.6150   -7.7142    0.0004
   -7.6100   -7.7082    0.0004
   -7.6050   -7.7019    0.0004
   -7.6000   -7.6951    0.0004
   -7.5950   -7.6880    0.0004
   -7.5900   -7.6805    0.0004
   -7.5850   -7.6726    0.0005
   -7.5800   -7.6644    0.0005
   -7.5750   -7.6559    0.0005
   -7.5700   -7.6471    0.0005
   -7.5650   -7.6379    0.0005
   -7.5600   -7.6285    0.0005
   -7.5550   -7.6187    0.0005
   -7.5500   -7.6088    0.0005
   -7.5450   -7.5986    0.0006
   -7.5400   -7.5882    0.0006
   -7.5350   -7.5776    0.0006
   -7.5300   -7.5668    0.0006
   -7.5250   -7.5559    0.0006
   -7.5200   -7.5449    0.0006
   -7.5150   -7.5337    0.0006
   -7.5100   -7.5225    0.0007
   -7.5050   -7.5113    0.0007
   -7.5000   -7.5000    0.0007
   -7.4950   -7.4887    0.0007
   -7.4900   -7.4775    0.0007
   -7.4850   -7.4663    0.0007
   -7.4800   -7.4551    0.0007
   -7.4750   -7.4441    0.0007
   -7.4700   -7.4332    0.0008
   -7.4650   -7.4224    0.0008
   -7.4600   -7.4118    0.0008
   -7.4550   -7.4014    0.0008
   -7.4500   -7.3912    0.0008
   -7.4450   -7.3813    0.0008
   -7.4400   -7.3715    0.0008
   -7.4350   -7.3621    0.0008
   -7.4300   -7.3529    0.0008
